Feb 12 \'15,NY RANGERS,6,COLORADO,3,,C. Talbot,C. Hagelin,31,1,2,12,29,0,4,6,"17,378"
Feb 12 \'15,FLORIDA,1,MINNESOTA,2,,D. Dubnyk,Z. Parise,27,0,5,6,23,1,2,10,"19,055"
Feb 12 \'15,WINNIPEG,1,NASHVILLE,3,,P. Rinne,F. Forsberg,33,1,5,12,26,2,6,10,"16,135"
Feb 12 \'15,ANAHEIM,2,CAROLINA,1,,J. Gibson,M. Beleskey,17,0,1,11,36,1,3,7,"11,991"
Feb 12 \'15,TORONTO,2,NY ISLANDERS,3,,J. Halak,A. Lee,34,0,2,6,41,0,2,6,"15,388"
Feb 11 \'15,DETROIT,1,PITTSBURGH,4,,M. Fleury,B. Comeau,24,1,1,4,21,0,2,2,"18,580"
Feb 11 \'15,WASHINGTON,5,SAN JOSE,4,OT,B. Holtby,J. Ward,33,1,2,7,30,1,1,9,"16,956"
Feb 11 \'15,VANCOUVER,5,CHICAGO,4,OT,E. Lack,D. Sedin,36,0,1,8,41,2,4,2,"21,346"
Feb 10 \'15,ANAHEIM,2,FLORIDA,6,,R. Luongo,A. Ekblad,33,1,3,31,26,3,8,11,"8,576"
Feb 10 \'15,PHILADELPHIA,1,MONTREAL,2,OT,C. Price,D. Desharnais,24,0,1,6,41,0,3,2,"21,287"
Feb 10 \'15,NY RANGERS,5,TORONTO,4,,C. Talbot,M. Zuccarello,39,0,2,4,34,1,2,4,"18,946"
Feb 10 \'15,MINNESOTA,1,WINNIPEG,2,OT,M. Hutchinson,D. Byfuglien,30,0,3,8,34,0,4,6,"15,016"
Feb 10 \'15,TAMPA BAY,2,NASHVILLE,3,OT,P. Rinne,J. Neal,32,0,2,11,29,0,2,11,"16,362"
Feb 10 \'15,ARIZONA,1,ST LOUIS,2,,J. Allen,D. Jaskin,26,0,1,4,36,0,2,2,"17,312"
Feb 10 \'15,EDMONTON,2,NY ISLANDERS,3,,J. Halak,C. Cizikas,36,2,3,6,28,0,2,8,"15,608"
Feb 10 \'15,OTTAWA,2,BUFFALO,1,,R. Lehner,M. Michalek,26,1,3,20,36,1,4,18,"19,070"
Feb 10 \'15,DALLAS,5,BOSTON,3,,K. Lehtonen,T. Daley,32,0,1,21,44,0,3,4,"17,565"
Feb 09 \'15,CALGARY,4,SAN JOSE,1,,J. Hiller,L. Bouma,27,1,3,6,34,0,3,6,"17,010"
Feb 09 \'15,ARIZONA,3,CHICAGO,2,SO,M. Smith,A. Vermette,29,1,2,8,38,0,4,4,"21,337"
Feb 09 \'15,VANCOUVER,3,MINNESOTA,5,,D. Dubnyk,R. Suter,25,0,1,19,32,2,5,11,"18,804"
Feb 09 \'15,LOS ANGELES,4,COLUMBUS,3,,J. Quick,D. Brown,44,0,1,7,26,0,1,7,"14,703"
Feb 09 \'15,EDMONTON,2,NEW JERSEY,1,,B. Scrivens,N. Yakupov,24,1,3,4,14,0,1,8,"11,519"
Feb 08 \'15,MONTREAL,3,BOSTON,1,,C. Price,M. Pacioretty,34,0,3,0,35,0,0,6,"17,565"
Feb 08 \'15,COLORADO,3,WINNIPEG,5,,O. Pavelec,B. Little,28,0,3,20,29,2,5,16,"15,016"
Feb 08 \'15,DALLAS,3,NY RANGERS,2,OT,K. Lehtonen,A. Hemsky,25,1,3,6,36,1,3,6,"18,006"
Feb 08 \'15,ANAHEIM,3,TAMPA BAY,5,,B. Bishop,B. Boyle,28,1,5,17,23,0,5,17,"19,204"
Feb 08 \'15,NY ISLANDERS,3,BUFFALO,2,,J. Halak,M. Grabovski,31,1,2,8,10,0,3,6,"18,900"
Feb 08 \'15,PHILADELPHIA,3,WASHINGTON,1,,R. Emery,W. Simmonds,25,1,1,19,14,1,6,9,"18,506"
Feb 08 \'15,NASHVILLE,3,FLORIDA,2,SO,C. Hutton,F. Forsberg,25,2,4,6,36,0,3,8,"10,844"
Feb 08 \'15,CHICAGO,4,ST LOUIS,2,,C. Crawford,M. Hossa,28,1,2,7,27,0,1,9,"19,657"
Feb 07 \'15,CAROLINA,5,SAN JOSE,4,,C. Ward,V. Rask,30,1,4,2,27,0,1,8,"17,139"
Feb 07 \'15,PITTSBURGH,0,VANCOUVER,5,,R. Miller,A. Burrows,31,0,4,31,27,2,5,29,"18,870"
Feb 07 \'15,COLORADO,0,MINNESOTA,1,,D. Dubnyk,C. Coyle,18,0,2,6,29,0,3,4,"19,244"
Feb 07 \'15,COLUMBUS,4,OTTAWA,1,,C. McElhinney,N. Foligno,33,0,1,11,35,0,3,7,"16,891"
Feb 07 \'15,NEW JERSEY,2,MONTREAL,6,,C. Price,T. Plekanec,23,0,1,8,44,3,3,4,"21,287"
Feb 07 \'15,EDMONTON,1,TORONTO,5,,J. Reimer,P. Kessel,32,0,2,11,28,1,3,9,"19,248"
Feb 07 \'15,DALLAS,2,BUFFALO,3,,J. Enroth,Z. Girgensons,40,1,2,4,24,1,2,4,"18,426"
Feb 07 \'15,NY ISLANDERS,1,BOSTON,2,,T. Rask,L. Eriksson,40,1,4,11,36,1,3,13,"17,565"
Feb 07 \'15,DETROIT,3,ARIZONA,1,,P. Mrazek,T. Tatar,26,1,6,10,23,0,5,12,"17,125"
Feb 07 \'15,LOS ANGELES,4,TAMPA BAY,2,,J. Quick,D. Doughty,29,0,2,10,28,0,2,10,"19,204"
Feb 07 \'15,NY RANGERS,2,NASHVILLE,3,,P. Rinne,M. Ribeiro,32,1,2,2,23,0,1,4,"17,329"
Feb 06 \'15,PITTSBURGH,4,CALGARY,0,,M. Fleury,D. Perron,30,0,3,8,21,0,4,6,"19,289"
Feb 06 \'15,CHICAGO,2,WINNIPEG,1,OT,C. Crawford,B. Saad,22,0,1,11,21,0,1,11,"15,016"
Feb 06 \'15,ST LOUIS,1,COLUMBUS,7,,C. McElhinney,C. Atkinson,33,1,4,5,33,0,0,13,"16,321"
Feb 06 \'15,ANAHEIM,2,WASHINGTON,3,SO,P. Grubauer,N. Backstrom,25,1,2,2,34,0,1,4,"18,506"
Feb 06 \'15,TORONTO,1,NEW JERSEY,4,,C. Schneider,P. Elias,34,1,2,4,17,0,1,6,"15,594"
Feb 05 \'15,TAMPA BAY,5,DALLAS,3,,A. Vasilevskiy,T. Johnson,29,1,3,10,36,0,4,8,"16,010"
Feb 05 \'15,LOS ANGELES,2,FLORIDA,3,,R. Luongo,B. Pirri,31,1,2,2,20,0,1,4,"9,624"
Feb 05 \'15,WASHINGTON,2,OTTAWA,1,,B. Holtby,A. Ovechkin,29,0,1,12,26,0,4,6,"16,543"
Feb 05 \'15,SAN JOSE,5,VANCOUVER,1,,A. Niemi,M. Karlsson,38,1,4,6,34,0,3,8,"18,508"
Feb 05 \'15,CAROLINA,2,ARIZONA,1,SO,C. Ward,E. Lindholm,41,0,4,0,29,0,0,8,"12,649"
Feb 05 \'15,DETROIT,3,COLORADO,0,,P. Mrazek,J. Abdelkader,29,1,2,11,28,0,3,9,"18,087"
Feb 05 \'15,ANAHEIM,5,NASHVILLE,2,,F. Andersen,M. Beleskey,26,0,4,8,46,1,4,8,"17,113"
Feb 05 \'15,NY ISLANDERS,3,PHILADELPHIA,2,SO,J. Halak,C. Clutterbuck,30,0,1,7,18,0,1,7,"19,042"
Feb 05 \'15,ST LOUIS,3,BUFFALO,0,,J. Allen,D. Jaskin,30,0,1,4,23,0,2,2,"18,912"
Feb 04 \'15,SAN JOSE,1,CALGARY,3,,J. Hiller,J. Hudler,29,0,3,8,23,1,2,10,"18,781"
Feb 04 \'15,BOSTON,2,NY RANGERS,3,,C. Talbot,D. Stepan,20,0,2,4,25,0,2,4,"18,006"
Feb 04 \'15,PITTSBURGH,2,EDMONTON,0,,M. Fleury,E. Malkin,26,0,0,4,22,0,1,2,"16,839"
Feb 03 \'15,COLORADO,3,DALLAS,2,SO,S. Varlamov,M. Talbot,24,0,2,11,32,1,3,9,"16,521"
Feb 03 \'15,BUFFALO,3,MONTREAL,2,,J. Enroth,B. Gionta,18,0,1,4,34,0,2,2,"21,286"
Feb 03 \'15,CAROLINA,4,ANAHEIM,5,OT,F. Andersen,R. Getzlaf,32,0,4,8,31,1,4,8,"16,274"
Feb 03 \'15,WINNIPEG,2,VANCOUVER,3,OT,E. Lack,L. Sbisa,28,1,3,21,33,0,6,25,"18,509"
Feb 03 \'15,CHICAGO,0,MINNESOTA,3,,D. Dubnyk,M. Koivu,24,0,2,8,43,0,3,6,"19,104"
Feb 03 \'15,TORONTO,3,NASHVILLE,4,,C. Hutton,C. Wilson,28,0,4,6,32,1,3,8,"15,667"
Feb 03 \'15,TAMPA BAY,1,ST LOUIS,2,OT,B. Elliott,J. Schwartz,31,0,3,6,18,0,2,8,"17,223"
Feb 03 \'15,ARIZONA,4,COLUMBUS,1,,M. Smith,O. Ekman-Larsson,29,2,3,11,31,1,3,11,"14,108"
Feb 03 \'15,LOS ANGELES,0,WASHINGTON,4,,B. Holtby,T. Brouwer,27,0,1,8,27,1,3,4,"18,506"
Feb 03 \'15,FLORIDA,4,NY ISLANDERS,2,,A. Montoya,J. Hayes,30,1,2,6,34,1,3,4,"14,704"
Feb 03 \'15,OTTAWA,1,NEW JERSEY,2,,C. Schneider,M. Cammalleri,20,0,1,6,19,0,3,2,"11,461"
Feb 02 \'15,EDMONTON,5,SAN JOSE,4,SO,V. Fasth,R. Klinkhammer,40,0,1,4,37,1,2,2,"17,376"
Feb 02 \'15,WINNIPEG,2,CALGARY,5,,J. Hiller,R. Diaz,19,0,2,8,28,1,3,6,"18,824"
Feb 02 \'15,FLORIDA,3,NY RANGERS,6,,H. Lundqvist,D. Boyle,36,1,2,8,38,1,3,6,"18,006"
Feb 01 \'15,NASHVILLE,4,PITTSBURGH,0,,C. Hutton,R. Josi,24,1,4,8,21,0,3,10,"18,535"
Feb 01 \'15,ST LOUIS,4,WASHINGTON,3,,B. Elliott,V. Tarasenko,40,1,3,21,36,1,3,8,"18,506"
Feb 01 \'15,ARIZONA,3,MONTREAL,2,,L. Domingue,L. Korpikoski,32,2,2,4,20,0,2,4,"21,286"
Feb 01 \'15,MINNESOTA,4,VANCOUVER,2,,D. Dubnyk,T. Vanek,20,1,2,15,37,0,4,11,"18,438"
Jan 31 \'15,EDMONTON,2,CALGARY,4,,J. Hiller,S. Monahan,19,0,1,18,33,1,4,12,"19,289"
Jan 31 \'15,CHICAGO,0,SAN JOSE,2,,A. Niemi,M. Karlsson,31,0,1,8,20,0,3,4,"17,562"
Jan 31 \'15,COLUMBUS,1,TAMPA BAY,3,,B. Bishop,C. Paquette,35,0,3,12,34,0,4,10,"18,477"
Jan 31 \'15,TORONTO,0,PHILADELPHIA,1,,S. Mason,M. Del Zotto,30,0,1,4,18,0,2,2,"19,872"
Jan 31 \'15,CAROLINA,1,NY RANGERS,4,,H. Lundqvist,D. Moore,32,0,2,4,37,0,1,6,"18,006"
Jan 31 \'15,FLORIDA,1,NEW JERSEY,3,,K. Kinkaid,M. Cammalleri,27,0,2,8,14,1,3,6,"16,278"
Jan 31 \'15,LOS ANGELES,1,BOSTON,3,,T. Rask,C. Kelly,31,0,1,2,33,0,1,2,"17,565"
Jan 31 \'15,DALLAS,5,WINNIPEG,2,,K. Lehtonen,J. Spezza,32,4,8,13,40,0,2,35,"15,016"
Jan 31 \'15,ARIZONA,2,OTTAWA,7,,R. Lehner,M. Stone,37,0,3,17,31,0,5,13,"18,489"
Jan 31 \'15,NY ISLANDERS,1,DETROIT,4,,P. Mrazek,B. Smith,23,1,4,10,19,2,4,10,"20,027"
Jan 31 \'15,WASHINGTON,0,MONTREAL,1,OT,C. Price,M. Pacioretty,36,0,5,10,30,0,3,14,"21,286"
Jan 30 \'15,CHICAGO,4,ANAHEIM,1,,C. Crawford,D. Keith,33,0,3,6,22,1,3,6,"17,497"
Jan 30 \'15,BUFFALO,2,VANCOUVER,5,,R. Miller,N. Bonino,22,2,6,8,38,2,4,12,"18,570"
Jan 30 \'15,NASHVILLE,0,COLORADO,3,,S. Varlamov,M. Talbot,23,0,2,28,28,0,4,4,"18,064"
Jan 30 \'15,ST LOUIS,3,CAROLINA,2,SO,J. Allen,K. Shattenkirk,32,0,1,2,28,1,1,2,"13,287"
Jan 30 \'15,PITTSBURGH,2,NEW JERSEY,1,OT,M. Fleury,S. Despres,43,1,3,6,14,0,2,8,"16,592"
Jan 29 \'15,BUFFALO,2,EDMONTON,3,,B. Scrivens,A. Lander,20,0,1,11,34,0,3,9,"16,839"
Jan 29 \'15,COLUMBUS,2,FLORIDA,3,,R. Luongo,S. Bergenheim,33,0,2,8,31,0,3,16,"7,917"
Jan 29 \'15,DETROIT,1,TAMPA BAY,5,,B. Bishop,C. Paquette,28,0,2,11,32,1,2,11,"19,204"
Jan 29 \'15,DALLAS,6,OTTAWA,3,,K. Lehtonen,J. Klingberg,41,2,3,12,28,1,5,8,"18,752"
Jan 29 \'15,ARIZONA,3,TORONTO,1,,M. Smith,M. Hanzal,45,1,4,6,25,0,3,8,"18,837"
Jan 29 \'15,ANAHEIM,3,SAN JOSE,6,,A. Niemi,M. Irwin,28,0,2,15,33,1,5,9,"17,562"
Jan 29 \'15,MINNESOTA,1,CALGARY,0,,D. Dubnyk,Z. Parise,32,0,1,2,30,0,1,2,"19,289"
Jan 29 \'15,NASHVILLE,4,ST LOUIS,5,SO,B. Elliott,K. Shattenkirk,37,1,4,19,35,0,6,15,"19,477"
Jan 29 \'15,WINNIPEG,2,PHILADELPHIA,5,,S. Mason,N. Schultz,38,1,5,8,32,1,2,14,"19,673"
Jan 29 \'15,MONTREAL,1,NY RANGERS,0,,C. Price,M. Pacioretty,26,0,3,15,24,0,2,17,"18,006"
Jan 29 \'15,BOSTON,5,NY ISLANDERS,2,,T. Rask,K. Miller,33,1,1,4,45,0,2,2,"16,170"
Jan 28 \'15,PITTSBURGH,0,WASHINGTON,4,,B. Holtby,A. Ovechkin,27,0,4,32,36,1,3,22,"18,506"
Jan 28 \'15,CHICAGO,3,LOS ANGELES,4,,J. Quick,J. Muzzin,29,1,4,4,27,1,2,8,"18,525"
Jan 28 \'15,TORONTO,1,NEW JERSEY,2,SO,C. Schneider,J. Josefson,30,0,5,8,23,0,3,12,"15,882"
Jan 27 \'15,MINNESOTA,2,EDMONTON,1,,D. Dubnyk,C. Coyle,29,0,2,8,24,0,3,6,"16,839"
Jan 27 \'15,DETROIT,5,FLORIDA,4,,P. Mrazek,L. Glendening,27,0,1,10,41,3,5,2,"12,190"
Jan 27 \'15,DALLAS,2,MONTREAL,3,,C. Price,B. Gallagher,42,1,5,10,26,1,5,23,"21,286"
Jan 27 \'15,TAMPA BAY,2,CAROLINA,4,,A. Khudobin,J. Faulk,30,0,3,6,22,1,3,6,"12,508"
Jan 27 \'15,ANAHEIM,4,VANCOUVER,0,,F. Andersen,M. Beleskey,24,1,3,6,17,0,3,6,"18,813"
Jan 27 \'15,BUFFALO,1,CALGARY,4,,J. Hiller,J. Jooris,18,1,2,8,31,1,4,4,"18,563"
Jan 27 \'15,COLORADO,3,NASHVILLE,4,OT,C. Hutton,C. Smith,24,0,2,9,39,1,2,9,"15,566"
Jan 27 \'15,WASHINGTON,3,COLUMBUS,4,,C. McElhinney,C. Atkinson,28,0,3,10,30,0,5,6,"16,514"
Jan 27 \'15,WINNIPEG,3,PITTSBURGH,5,,T. Greiss,B. Sutter,22,0,0,13,30,2,3,7,"18,627"
Jan 27 \'15,ARIZONA,3,PHILADELPHIA,4,SO,S. Mason,W. Simmonds,27,0,1,4,42,1,2,2,"19,581"
Jan 27 \'15,NY RANGERS,1,NY ISLANDERS,4,,J. Halak,M. Martin,41,1,3,18,38,1,3,18,"16,170"
Jan 21 \'15,BOSTON,2,COLORADO,3,SO,S. Varlamov,N. MacKinnon,24,0,2,17,36,0,5,11,"16,832"
Jan 21 \'15,COLUMBUS,0,WINNIPEG,4,,M. Hutchinson,B. Wheeler,29,0,4,8,29,0,3,8,"15,016"
Jan 21 \'15,CHICAGO,3,PITTSBURGH,2,SO,C. Crawford,J. Toews,26,1,2,4,35,0,2,4,"18,655"
Jan 21 \'15,LOS ANGELES,2,SAN JOSE,4,,A. Niemi,J. Pavelski,28,1,5,13,24,2,3,17,"17,562"
Jan 21 \'15,CALGARY,3,ANAHEIM,6,,F. Andersen,T. Jackman,33,0,3,4,27,0,2,6,"16,828"
Jan 21 \'15,TORONTO,3,OTTAWA,4,,C. Anderson,E. Karlsson,40,1,3,11,26,0,2,13,"18,894"
Jan 20 \'15,BOSTON,3,DALLAS,1,,T. Rask,G. Campbell,27,1,4,12,37,0,6,8,"17,432"
Jan 20 \'15,ARIZONA,1,CHICAGO,6,,A. Raanta,A. Shaw,36,0,2,10,51,1,5,4,"21,427"
Jan 20 \'15,VANCOUVER,1,TAMPA BAY,4,,B. Bishop,A. Killorn,28,0,7,10,26,0,5,14,"18,517"
Jan 20 \'15,MINNESOTA,4,DETROIT,5,SO,P. Mrazek,P. Datsyuk,38,2,5,4,24,1,2,10,"20,027"
Jan 20 \'15,NASHVILLE,1,MONTREAL,2,OT,C. Price,P. Subban,37,0,1,8,27,2,3,4,"21,287"
Jan 20 \'15,PITTSBURGH,2,PHILADELPHIA,3,OT,R. Emery,C. Giroux,35,0,6,34,40,1,6,59,"19,982"
Jan 20 \'15,EDMONTON,5,WASHINGTON,4,SO,V. Fasth,T. Purcell,31,1,6,4,24,1,2,12,"18,506"
Jan 20 \'15,OTTAWA,2,NY RANGERS,3,OT,H. Lundqvist,C. Hagelin,35,1,2,6,35,0,3,4,"18,006"
Jan 19 \'15,NEW JERSEY,5,SAN JOSE,2,,C. Schneider,M. Cammalleri,34,1,3,8,36,0,4,6,"17,562"
Jan 19 \'15,CALGARY,2,LOS ANGELES,1,OT,J. Ortio,D. Wideman,23,0,5,14,34,0,4,16,"18,230"
Jan 19 \'15,VANCOUVER,2,FLORIDA,1,,R. Miller,B. Horvat,23,0,3,12,24,0,4,10,"9,373"
Jan 19 \'15,CAROLINA,4,TORONTO,1,,A. Khudobin,E. Lindholm,32,0,3,20,35,1,4,28,"18,979"
Jan 19 \'15,COLUMBUS,3,MINNESOTA,1,,S. Bobrovsky,J. Wisniewski,23,1,2,8,26,1,4,4,"19,064"
Jan 19 \'15,COLORADO,1,ST LOUIS,3,,B. Elliott,J. Schwartz,18,0,3,4,30,1,2,6,"19,187"
Jan 19 \'15,PHILADELPHIA,4,NY ISLANDERS,7,,J. Halak,J. Tavares,29,1,3,8,41,1,4,6,"16,170"
Jan 18 \'15,BUFFALO,4,DETROIT,6,,T. McCollum,H. Zetterberg,15,1,3,8,26,2,4,6,"20,027"
Jan 18 \'15,ARIZONA,3,WINNIPEG,4,SO,O. Pavelec,B. Little,31,1,4,10,30,0,3,12,"15,016"
Jan 18 \'15,DALLAS,6,CHICAGO,3,,K. Lehtonen,C. Eakin,34,1,2,11,41,1,3,9,"22,135"
Jan 18 \'15,NY RANGERS,5,PITTSBURGH,2,,H. Lundqvist,R. Nash,31,1,6,6,34,1,3,12,"18,668"
Jan 17 \'15,ARIZONA,1,MINNESOTA,3,,D. Dubnyk,J. Zucker,26,1,2,10,33,0,3,8,"19,111"
Jan 17 \'15,CALGARY,4,SAN JOSE,3,OT,J. Ortio,S. Monahan,23,0,2,4,22,1,2,4,"17,562"
Jan 17 \'15,ANAHEIM,3,LOS ANGELES,2,SO,F. Andersen,J. Silfverberg,31,1,2,11,28,1,3,9,"18,422"
Jan 17 \'15,WASHINGTON,4,DALLAS,5,,K. Lehtonen,J. Benn,32,0,3,10,26,1,5,6,"18,532"
Jan 17 \'15,EDMONTON,3,FLORIDA,2,SO,V. Fasth,N. Yakupov,34,0,4,6,37,0,3,8,"10,529"
Jan 17 \'15,COLORADO,2,TAMPA BAY,3,SO,B. Bishop,R. Callahan,42,0,3,7,31,1,1,11,"19,204"
Jan 17 \'15,NASHVILLE,2,DETROIT,5,,P. Mrazek,T. Tatar,36,1,3,4,24,2,2,6,"20,027"
Jan 17 \'15,CAROLINA,3,OTTAWA,2,,A. Khudobin,N. Gerbe,28,0,3,6,32,0,3,8,"17,434"
Jan 17 \'15,NY ISLANDERS,4,MONTREAL,6,,D. Tokarski,D. Desharnais,31,1,3,13,35,2,4,11,"21,287"
Jan 17 \'15,PHILADELPHIA,4,BUFFALO,3,,R. Zepp,M. Raffl,32,2,3,8,27,1,3,8,"19,070"
Jan 17 \'15,COLUMBUS,3,BOSTON,1,,C. McElhinney,M. Calvert,31,1,3,4,35,0,2,6,"17,565"
Jan 17 \'15,TORONTO,0,ST LOUIS,3,,B. Elliott,K. Shattenkirk,27,0,2,6,33,0,3,4,"19,626"
Jan 16 \'15,WINNIPEG,4,CHICAGO,2,,M. Hutchinson,C. Thorburn,35,1,3,28,33,0,2,20,"22,051"
Jan 16 \'15,NEW JERSEY,1,ANAHEIM,5,,I. Bryzgalov,H. Lindholm,15,1,2,21,40,1,3,9,"17,174"
Jan 16 \'15,WASHINGTON,3,NASHVILLE,4,,C. Hutton,J. Neal,34,2,3,8,30,1,4,6,"17,303"
Jan 16 \'15,NY RANGERS,2,COLUMBUS,1,,H. Lundqvist,C. Kreider,26,0,1,18,36,0,3,14,"16,104"
Jan 16 \'15,VANCOUVER,3,CAROLINA,0,,R. Miller,D. Dorsett,17,0,2,6,28,0,3,4,"13,093"
Jan 16 \'15,PITTSBURGH,3,NY ISLANDERS,6,,J. Halak,K. Okposo,24,2,2,8,35,1,3,6,"16,170"
Jan 15 \'15,TORONTO,1,SAN JOSE,3,,A. Niemi,P. Marleau,25,0,3,6,42,0,3,6,"17,562"
Jan 15 \'15,WINNIPEG,2,DALLAS,1,,O. Pavelec,E. Kane,22,0,2,16,47,0,7,6,"16,221"
Jan 15 \'15,COLORADO,4,FLORIDA,2,,S. Varlamov,N. Holden,29,1,5,6,32,1,3,10,"9,584"
Jan 15 \'15,EDMONTON,2,TAMPA BAY,3,,B. Bishop,O. Palat,32,1,4,2,19,0,1,8,"18,609"
Jan 15 \'15,MONTREAL,1,OTTAWA,4,,C. Anderson,J. Pageau,26,0,4,18,35,0,4,8,"19,893"
Jan 15 \'15,CALGARY,4,ARIZONA,1,,J. Ortio,D. Jones,25,0,2,0,28,0,0,4,"12,982"
Jan 15 \'15,DETROIT,3,ST LOUIS,2,OT,P. Mrazek,P. Datsyuk,24,0,4,10,27,1,3,12,"18,543"
Jan 15 \'15,VANCOUVER,4,PHILADELPHIA,0,,R. Miller,N. Bonino,22,2,3,13,30,0,4,23,"19,571"
Jan 15 \'15,MINNESOTA,7,BUFFALO,0,,D. Dubnyk,Z. Parise,37,2,6,11,18,0,3,17,"18,963"
Jan 15 \'15,NY RANGERS,0,BOSTON,3,,T. Rask,P. Bergeron,30,0,3,18,32,0,3,28,"17,565"
Jan 14 \'15,PHILADELPHIA,0,WASHINGTON,1,,B. Holtby,J. Chimera,21,0,3,4,26,0,2,6,"18,506"
Jan 14 \'15,NEW JERSEY,5,LOS ANGELES,3,,C. Schneider,M. Cammalleri,20,2,4,13,26,0,4,13,"18,230"
Jan 14 \'15,TORONTO,0,ANAHEIM,4,,F. Andersen,K. Palmieri,28,0,3,4,25,1,2,6,"16,741"
Jan 14 \'15,MONTREAL,3,COLUMBUS,2,,C. Price,M. Pacioretty,31,3,7,6,16,1,1,16,"14,964"
Jan 13 \'15,OTTAWA,4,DALLAS,5,,A. Lindback,J. Klingberg,41,2,3,6,29,1,3,6,"16,213"
Jan 13 \'15,SAN JOSE,3,ARIZONA,2,,A. Niemi,B. Dillon,25,1,3,6,29,0,3,6,"10,631"
Jan 13 \'15,FLORIDA,2,WINNIPEG,8,,M. Hutchinson,D. Byfuglien,27,0,3,6,35,2,3,6,"15,016"
Jan 13 \'15,VANCOUVER,1,NASHVILLE,5,,P. Rinne,C. Wilson,31,0,2,12,30,2,6,4,"15,726"
Jan 13 \'15,EDMONTON,2,ST LOUIS,4,,J. Allen,J. Schwartz,15,1,3,12,29,0,4,10,"18,279"
Jan 13 \'15,COLORADO,2,CAROLINA,3,SO,A. Khudobin,V. Rask,30,0,1,2,46,0,1,2,"12,965"
Jan 13 \'15,MINNESOTA,2,PITTSBURGH,7,,M. Fleury,C. Kunitz,32,0,1,4,37,1,2,2,"18,642"
Jan 13 \'15,NY ISLANDERS,3,NY RANGERS,0,,J. Halak,A. Lee,44,0,1,4,27,0,1,6,"18,006"
Jan 13 \'15,DETROIT,3,BUFFALO,1,,P. Mrazek,G. Nyquist,30,1,4,6,26,0,2,10,"19,070"
Jan 13 \'15,TAMPA BAY,3,BOSTON,4,,T. Rask,D. Pastrnak,19,0,5,14,34,0,3,28,"17,565"
Jan 12 \'15,TORONTO,0,LOS ANGELES,2,,M. Jones,A. Kopitar,19,0,3,11,20,0,2,13,"18,230"
Jan 12 \'15,COLORADO,1,WASHINGTON,2,,B. Holtby,A. Ovechkin,32,1,2,8,38,1,3,6,"18,506"
Jan 12 \'15,TAMPA BAY,3,PHILADELPHIA,7,,R. Zepp,P. Bellemare,24,2,3,13,25,3,4,11,"19,598"
Jan 11 \'15,MINNESOTA,1,CHICAGO,4,,C. Crawford,B. Bickell,37,0,2,4,35,0,2,4,"21,809"
Jan 11 \'15,WINNIPEG,4,ANAHEIM,5,SO,F. Andersen,S. Vatanen,32,0,6,17,43,2,5,19,"17,356"
Jan 11 \'15,FLORIDA,4,EDMONTON,2,,R. Luongo,T. Kopecky,27,0,2,9,33,0,2,9,"16,839"
Jan 10 \'15,NY RANGERS,3,SAN JOSE,1,,H. Lundqvist,C. Kreider,32,0,3,6,31,1,2,6,"17,562"
Jan 10 \'15,WINNIPEG,5,LOS ANGELES,4,SO,M. Hutchinson,B. Little,25,1,3,16,29,2,6,10,"18,230"
Jan 10 \'15,CALGARY,1,VANCOUVER,0,,J. Ortio,M. Backlund,23,0,2,9,36,0,0,13,"18,870"
Jan 10 \'15,CAROLINA,4,ST LOUIS,5,SO,J. Allen,T. Oshie,30,0,3,9,35,0,1,11,"19,411"
Jan 10 \'15,NY ISLANDERS,5,COLUMBUS,2,,C. Johnson,A. Lee,40,0,6,8,18,1,3,14,"16,589"
Jan 10 \'15,DETROIT,1,WASHINGTON,3,,B. Holtby,J. Carlson,27,0,2,4,17,1,2,4,"18,506"
Jan 10 \'15,PITTSBURGH,2,MONTREAL,1,OT,M. Fleury,S. Crosby,37,1,4,8,28,0,4,8,"21,287"
Jan 10 \'15,OTTAWA,5,ARIZONA,1,,C. Anderson,C. MacArthur,33,2,5,10,32,0,5,10,"14,933"
Jan 10 \'15,DALLAS,3,COLORADO,4,,S. Varlamov,M. Duchene,40,0,6,6,30,0,3,12,"18,007"
Jan 10 \'15,NASHVILLE,3,MINNESOTA,1,,P. Rinne,C. Jarnkrok,27,0,2,27,37,0,5,21,"19,052"
Jan 10 \'15,BOSTON,3,PHILADELPHIA,1,,T. Rask,D. Pastrnak,18,1,4,27,25,1,6,13,"19,907"
Jan 09 \'15,CHICAGO,2,EDMONTON,5,,B. Scrivens,J. Petry,21,0,2,4,22,1,2,4,"16,839"
Jan 09 \'15,BUFFALO,1,TAMPA BAY,2,,B. Bishop,S. Stamkos,21,0,3,8,47,0,4,6,"19,204"
Jan 09 \'15,COLUMBUS,2,TORONTO,5,,J. Bernier,P. Kessel,20,1,2,8,32,2,4,4,"18,965"
Jan 09 \'15,FLORIDA,6,CALGARY,5,,A. Montoya,T. Fleischmann,35,0,1,14,30,1,5,6,"19,289"
Jan 09 \'15,NY ISLANDERS,3,NEW JERSEY,2,OT,J. Halak,J. Tavares,31,0,4,9,23,0,1,13,"16,592"
Jan 08 \'15,NY RANGERS,4,LOS ANGELES,3,,C. Talbot,M. St. Louis,26,2,4,8,31,0,4,8,"18,230"
Jan 08 \'15,FLORIDA,3,VANCOUVER,1,,R. Luongo,A. Barkov,30,0,2,18,33,0,6,10,"18,799"
